scorer,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000
bodyparts,nose,nose,nose,head,head,head,soine1,soine1,soine1,spine2,spine2,spine2
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
4876,131.43675231933594,158.98922729492188,0.047815822064876556,144.8263702392578,163.14759826660156,0.7452394366264343,167.02906799316406,169.89944458007812,0.9999997615814209,196.679931640625,172.8626251220703,1.0
4877,131.90408325195312,159.65194702148438,0.06744107604026794,145.00462341308594,163.55747985839844,0.765291154384613,166.8854217529297,169.9008026123047,0.9999997615814209,196.5046844482422,172.52816772460938,1.0
4878,132.8599090576172,159.58004760742188,0.07538089156150818,145.3265838623047,163.64654541015625,0.7237009406089783,166.84054565429688,169.88565063476562,0.9999996423721313,196.26901245117188,172.12057495117188,1.0
4879,132.8524932861328,160.49818420410156,0.038719020783901215,145.66549682617188,164.2276153564453,0.6401569843292236,166.58099365234375,169.97633361816406,0.9999995231628418,196.60348510742188,171.9980926513672,1.0
4880,132.7001495361328,160.29495239257812,0.02476198971271515,145.81613159179688,164.0962371826172,0.3916011154651642,166.37818908691406,169.5015411376953,0.9999991655349731,196.32200622558594,171.5767822265625,1.0
4881,133.1123809814453,160.2989959716797,0.0461258739233017,145.98757934570312,164.04638671875,0.5798070430755615,166.8318328857422,169.67262268066406,0.9999994039535522,196.28680419921875,171.6078338623047,1.0
4882,133.04595947265625,160.26856994628906,0.050509221851825714,145.99069213867188,164.05360412597656,0.6207796335220337,166.99305725097656,169.7003631591797,0.9999995231628418,196.5684356689453,171.61033630371094,1.0
4883,132.48745727539062,160.38088989257812,0.05478199943900108,145.6580047607422,164.05088806152344,0.5623247623443604,166.74057006835938,169.68869018554688,0.9999995231628418,196.5098114013672,171.59426879882812,1.0
4884,131.56570434570312,161.35067749023438,0.00773512851446867,145.05047607421875,165.30072021484375,0.23626448214054108,165.72042846679688,169.91612243652344,0.9999988079071045,195.83291625976562,172.1716766357422,1.0
4885,131.35079956054688,161.6595916748047,0.037332773208618164,145.104248046875,165.01394653320312,0.6203481554985046,166.44383239746094,169.6499786376953,0.9999990463256836,196.3980712890625,171.8748779296875,1.0
4886,131.4283905029297,160.6811981201172,0.07028812915086746,144.81243896484375,164.35768127441406,0.7564449310302734,166.26785278320312,169.55813598632812,0.9999994039535522,196.41583251953125,171.78549194335938,1.0
4887,131.7635955810547,160.62750244140625,0.04276178032159805,144.9556427001953,164.19097900390625,0.6604050993919373,166.49774169921875,169.57669067382812,0.9999994039535522,196.42147827148438,171.76333618164062,1.0
4888,131.03565979003906,158.26893615722656,0.11980477720499039,144.65887451171875,162.91696166992188,0.6598749756813049,166.73170471191406,168.90194702148438,0.9999996423721313,196.5352020263672,171.84616088867188,1.0
4889,131.0711669921875,158.13621520996094,0.10183101892471313,144.6991424560547,162.66969299316406,0.657904863357544,166.7748565673828,168.65086364746094,0.9999996423721313,196.68606567382812,172.0171356201172,1.0
4890,130.83407592773438,154.8999786376953,0.015286888927221298,144.19522094726562,160.24667358398438,0.2975102663040161,166.04763793945312,168.0406036376953,0.9999997615814209,196.33787536621094,172.28684997558594,1.0
4891,130.41448974609375,155.16168212890625,0.008125077933073044,143.98683166503906,160.3353729248047,0.09854251146316528,165.5756072998047,167.7591552734375,0.9999996423721313,196.38702392578125,172.27845764160156,1.0
4892,130.5892791748047,155.26736450195312,0.0034393046516925097,144.03883361816406,160.28302001953125,0.08429478108882904,165.7183380126953,167.7271270751953,0.9999996423721313,196.36709594726562,172.27444458007812,1.0
4893,134.70285034179688,155.76168823242188,0.003410816891118884,144.3780975341797,159.44435119628906,0.18790178000926971,166.3230438232422,167.63787841796875,0.9999995231628418,196.4232635498047,172.28099060058594,1.0
4894,134.80523681640625,155.55111694335938,0.0030149822123348713,144.12689208984375,158.3439178466797,0.21470846235752106,166.0142059326172,167.32435607910156,0.9999996423721313,195.7704620361328,172.3823699951172,1.0
4895,134.389404296875,154.0837860107422,0.0018269437132403255,143.31552124023438,156.16531372070312,0.498062402009964,165.61582946777344,167.1843719482422,0.9999998807907104,195.71754455566406,172.41204833984375,1.0
4896,130.4664764404297,142.361572265625,0.0008465664577670395,144.5532989501953,156.25685119628906,0.14154459536075592,166.47955322265625,166.78440856933594,0.9999996423721313,196.08079528808594,172.6786651611328,1.0
4897,136.21713256835938,155.05123901367188,0.00026138112298212945,144.94715881347656,156.99107360839844,0.03277568519115448,166.22634887695312,166.78961181640625,0.9999992847442627,196.0458526611328,172.56939697265625,1.0
4898,136.53982543945312,155.23928833007812,0.00025651021860539913,145.28419494628906,156.93614196777344,0.025338247418403625,166.43846130371094,166.86233520507812,0.9999986886978149,196.0348663330078,172.62789916992188,1.0
4899,137.39910888671875,156.22972106933594,0.00014728380483575165,145.73948669433594,157.3987274169922,0.007762081455439329,166.1267852783203,166.81222534179688,0.999996542930603,195.50341796875,172.74151611328125,1.0
4900,137.9147491455078,156.29518127441406,0.00011940213880734518,145.1623077392578,154.83328247070312,0.004907056223601103,166.15785217285156,167.01522827148438,0.9999945163726807,195.51190185546875,172.7950897216797,1.0
4901,137.95428466796875,156.3436737060547,0.00012375834921840578,145.21424865722656,154.9267120361328,0.004841770976781845,166.14816284179688,167.2288818359375,0.9999939203262329,195.9538116455078,173.5443115234375,1.0
4902,138.222900390625,156.3379669189453,0.00010959068458760157,146.57281494140625,157.67245483398438,0.0038194400258362293,166.2442626953125,167.28099060058594,0.9999934434890747,195.9879150390625,173.5237274169922,1.0
4903,138.1451873779297,155.9251708984375,0.00014437820937018842,146.5181121826172,157.76177978515625,0.0067086913622915745,166.66221618652344,167.646728515625,0.9999942779541016,196.33956909179688,173.6708526611328,1.0
4904,130.4847869873047,142.4991912841797,0.0006151639972813427,145.82847595214844,156.7655792236328,0.06654834747314453,167.23387145996094,167.57296752929688,0.9999986886978149,196.81781005859375,174.0563507080078,1.0
4905,130.38197326660156,142.39093017578125,0.004468939732760191,145.1785888671875,156.23001098632812,0.38066762685775757,167.1300811767578,167.52984619140625,0.9999997615814209,196.77346801757812,173.76724243164062,1.0
4906,130.21047973632812,142.355712890625,0.02012777328491211,144.8681640625,156.09349060058594,0.806321382522583,167.36245727539062,168.43772888183594,0.9999998807907104,197.54336547851562,173.97879028320312,1.0
4907,130.14157104492188,142.81759643554688,0.02656002901494503,144.80772399902344,156.63702392578125,0.9359629154205322,167.27630615234375,168.73675537109375,0.9999998807907104,197.7877655029297,174.55712890625,1.0
4908,129.74452209472656,148.79217529296875,0.3531431257724762,145.2688446044922,159.076416015625,0.9992115497589111,168.10345458984375,171.11521911621094,0.9999997615814209,196.8511962890625,173.32687377929688,1.0
4909,131.0402374267578,151.77381896972656,0.5805605053901672,145.73236083984375,160.12608337402344,0.9994609951972961,168.431884765625,171.60110473632812,0.9999998807907104,197.8005828857422,173.01866149902344,1.0
4910,128.68125915527344,148.4286346435547,0.7081712484359741,145.27117919921875,159.54953002929688,0.99979168176651,168.2577362060547,171.6856231689453,0.9999998807907104,197.97930908203125,173.17527770996094,1.0
4911,128.3120880126953,147.51101684570312,0.8767569661140442,145.0894012451172,159.1912078857422,0.9998645782470703,168.14151000976562,171.76625061035156,0.9999998807907104,197.99668884277344,172.43380737304688,0.9999998807907104
4912,128.7359161376953,146.6468963623047,0.7902082800865173,145.13609313964844,159.01637268066406,0.9998182654380798,168.1071014404297,171.74034118652344,0.9999998807907104,198.24240112304688,172.1700897216797,0.9999998807907104
4913,128.33897399902344,141.4622802734375,0.8135021328926086,145.563720703125,158.7593231201172,0.9998290538787842,168.39073181152344,171.76268005371094,0.9999998807907104,198.401123046875,172.42787170410156,0.9999998807907104
4914,127.90572357177734,140.86573791503906,0.8594229817390442,145.06329345703125,158.4463653564453,0.9998132586479187,168.23196411132812,171.79409790039062,0.9999998807907104,198.2602996826172,173.253662109375,0.9999998807907104
4915,128.34271240234375,139.68748474121094,0.9590020775794983,144.26637268066406,157.76568603515625,0.9998431205749512,167.0839080810547,171.8796844482422,1.0,198.2325897216797,173.30201721191406,0.9999998807907104
4916,128.32415771484375,139.71429443359375,0.9600383639335632,144.23843383789062,157.74118041992188,0.9998358488082886,167.02976989746094,171.8933563232422,1.0,198.57601928710938,173.3015594482422,0.9999998807907104
4917,126.67239379882812,139.99575805664062,0.9579584002494812,143.56887817382812,157.19581604003906,0.9997790455818176,166.89280700683594,171.73593139648438,1.0,198.38726806640625,173.8910675048828,0.9999998807907104
4918,126.76481628417969,140.03829956054688,0.9364510774612427,143.3944854736328,157.01075744628906,0.9997314810752869,166.7119140625,171.5135040283203,1.0,198.2820281982422,174.39198303222656,0.9999998807907104
4919,126.20942687988281,140.458251953125,0.8186167478561401,143.3115997314453,157.12364196777344,0.9997120499610901,166.83480834960938,171.28768920898438,1.0,199.18235778808594,174.9105224609375,0.9999998807907104
4920,118.99557495117188,141.07083129882812,0.9998396635055542,140.0426788330078,153.18817138671875,0.9999784231185913,165.4041748046875,170.01754760742188,1.0,198.7323760986328,175.03073120117188,1.0
4921,118.10489654541016,141.99203491210938,0.9998728036880493,139.51263427734375,152.9944610595703,0.9999756813049316,164.9205322265625,169.77285766601562,1.0,198.7315216064453,174.71347045898438,1.0
4922,117.66841125488281,142.27346801757812,0.9997079968452454,139.41078186035156,153.31643676757812,0.9999696016311646,164.91567993164062,169.79998779296875,1.0,198.7549591064453,174.69418334960938,1.0
4923,115.74482727050781,143.2170867919922,0.9999656677246094,138.038818359375,153.30723571777344,0.9999808073043823,164.4966583251953,169.6226806640625,1.0,199.3162078857422,174.4167938232422,1.0
4924,113.81877136230469,143.54830932617188,0.9999765157699585,137.01268005371094,153.1136932373047,0.9999823570251465,164.38851928710938,169.5551300048828,1.0,199.59375,174.35498046875,0.9999998807907104
4925,113.74791717529297,143.71826171875,0.9999661445617676,137.10183715820312,153.50018310546875,0.9999765157699585,164.76815795898438,170.04173278808594,1.0,199.89895629882812,174.0064239501953,0.9999998807907104
4926,113.62738800048828,143.67428588867188,0.999966025352478,136.9646453857422,153.45993041992188,0.999976634979248,164.74159240722656,170.03384399414062,1.0,199.8966827392578,174.00743103027344,0.9999998807907104
4927,114.5063247680664,143.2864227294922,0.9999792575836182,136.79563903808594,153.2500457763672,0.9999765157699585,164.5507354736328,169.93209838867188,1.0,200.17015075683594,173.8006134033203,0.9999998807907104
4928,114.7058334350586,141.8849334716797,0.9999896287918091,136.05947875976562,153.81605529785156,0.9999779462814331,164.37098693847656,169.711669921875,1.0,200.27882385253906,173.59120178222656,0.9999998807907104
4929,115.10171508789062,141.639892578125,0.9999897480010986,136.23631286621094,153.8031005859375,0.9999717473983765,164.4835205078125,169.81253051757812,1.0,200.2671356201172,173.5875701904297,0.9999998807907104
4930,114.98277282714844,141.63539123535156,0.9999903440475464,136.16307067871094,153.67898559570312,0.9999752044677734,164.3915252685547,169.69834899902344,1.0,200.3328857421875,173.57435607910156,0.9999998807907104
4931,115.07096862792969,141.85626220703125,0.9999892711639404,136.19381713867188,153.77337646484375,0.9999740123748779,164.42727661132812,169.783935546875,1.0,200.1055908203125,173.96090698242188,0.9999998807907104
4932,114.98841094970703,143.45925903320312,0.999951958656311,136.0709686279297,153.64166259765625,0.9999791383743286,164.444580078125,168.90145874023438,1.0,200.2868194580078,174.2396240234375,0.9999998807907104
4933,113.54267883300781,144.38804626464844,0.99997878074646,134.90072631835938,155.02166748046875,0.999980092048645,164.02548217773438,168.9107666015625,1.0,199.94979858398438,174.3184051513672,0.9999998807907104
4934,114.55204010009766,146.29522705078125,0.9999953508377075,135.1490020751953,154.5800323486328,0.9999881982803345,164.0120086669922,168.9066925048828,1.0,199.90890502929688,174.49595642089844,0.9999998807907104
4935,114.50765228271484,147.07469177246094,0.999997615814209,134.7254638671875,155.05874633789062,0.9999905824661255,163.7872314453125,169.02969360351562,1.0,199.56097412109375,174.42222595214844,1.0
4936,114.78343963623047,148.12908935546875,0.9999933242797852,134.32769775390625,156.0047149658203,0.999980092048645,163.95875549316406,169.2572784423828,1.0,199.56361389160156,174.38861083984375,1.0
4937,113.58320617675781,148.9927215576172,0.999910831451416,134.4538116455078,156.94345092773438,0.9999431371688843,164.41294860839844,169.32107543945312,1.0,199.5652313232422,174.37240600585938,1.0
4938,114.76829528808594,151.09317016601562,0.9997630715370178,133.93763732910156,157.60247802734375,0.999886155128479,164.56822204589844,169.39840698242188,1.0,199.71827697753906,174.234619140625,0.9999998807907104
4939,113.01212310791016,150.56874084472656,0.9993964433670044,133.9468994140625,157.77145385742188,0.9998205304145813,164.67758178710938,169.49020385742188,1.0,199.7210693359375,174.22372436523438,0.9999998807907104
4940,114.92640686035156,151.49221801757812,0.9992827773094177,133.85203552246094,157.7672119140625,0.9997919201850891,164.6182098388672,169.4684600830078,1.0,199.9110870361328,174.261474609375,0.9999998807907104
4941,112.91581726074219,152.46249389648438,0.9993453621864319,133.3937225341797,158.75570678710938,0.9997625946998596,164.65257263183594,170.09701538085938,1.0,199.90097045898438,174.2519989013672,0.9999998807907104
4942,112.96171569824219,153.6663818359375,0.9983783960342407,133.25131225585938,159.21372985839844,0.9996179342269897,164.67127990722656,170.17855834960938,1.0,199.85484313964844,174.35897827148438,0.9999998807907104
4943,111.15667724609375,155.68817138671875,0.9999020099639893,132.58152770996094,159.98631286621094,0.9999099969863892,164.27537536621094,170.3836212158203,1.0,199.91339111328125,174.23519897460938,0.9999998807907104
4944,106.90682220458984,159.71688842773438,0.9999996423721313,132.37376403808594,161.49050903320312,0.9999997615814209,164.96365356445312,171.63636779785156,1.0,200.8948516845703,174.24267578125,0.9999998807907104
4945,106.09394073486328,160.04306030273438,0.9999995231628418,131.7740936279297,161.97024536132812,0.9999998807907104,164.4239501953125,171.99903869628906,1.0,201.0350799560547,174.085205078125,0.9999998807907104
4946,105.02885437011719,160.17575073242188,0.9999991655349731,131.42198181152344,162.15127563476562,0.9999997615814209,164.40130615234375,171.94264221191406,1.0,200.9740447998047,173.8059539794922,0.9999998807907104
4947,104.5298080444336,160.98345947265625,0.9999994039535522,130.5444793701172,162.7550506591797,0.9999998807907104,164.1396942138672,171.9987030029297,1.0,200.9617156982422,173.64764404296875,0.9999998807907104
4948,104.23849487304688,162.40257263183594,0.9999997615814209,130.2583770751953,163.3947296142578,0.9999998807907104,164.33302307128906,172.26870727539062,1.0,201.695068359375,174.24497985839844,0.9999998807907104
